ticker,date,open,high,low,close,volume,log_return
CAT,2025-10-31,582.67,585.68,570.02,575.91,2974760,-0.010158159388670797
CAT,2025-11-03,574.59,574.87,564.07,569.26,2439751,-0.011614126723948019
CAT,2025-11-04,563.68,565.18,543.93,546.3,3440740,-0.04116899636196833
CAT,2025-11-05,550.65,572.67,549.07,567.82,2701295,0.03863619168716656
CAT,2025-11-06,571.86,582.63,562.91,568.45,2246131,0.0011088914862772746
CAT,2025-11-07,562.23,564.25,549.05,561.79,2320052,-0.011785243992193365
CAT,2025-11-10,568.67,572.84,560.2,569.52,1830279,0.013665786212695428
CAT,2025-11-11,567.39,569.12,558.95,566.6,1517433,-0.00514031339920155
CAT,2025-11-12,569.17,579.91,569.17,571.68,2645380,0.008925806878683395
CAT,2025-11-13,571.43,575.47,543.36,552.26,3458688,-0.03456044439775685
CAT,2025-11-14,547.68,557.01,539.74,552.74,2764743,0.0008687783351874867
CAT,2025-11-17,551.3,560.28,546.29,550.76,1941133,-0.0035885856363584447
CAT,2025-11-18,542.08,550.28,536.79,545.6,1918917,-0.009413036046919263
CAT,2025-11-19,548.72,559.6,546.36,551.82,1880907,0.011335799613408958
CAT,2025-11-20,564.63,567.54,539.74,544.86,3195043,-0.012693025212869358
CAT,2025-11-21,544.55,553.69,535.83,549.15,2921913,0.007842747304562907
CAT,2025-11-24,550.84,564.42,549.38,558.29,4653463,0.016506912404441198
CAT,2025-11-25,563.27,565.82,546.27,565.29,3105486,0.012460333163712629
CAT,2025-11-26,565.29,573.54,564.7,572.39,1995114,0.012481703426690421
CAT,2025-11-28,572.45,576.01,571.06,574.42,1019499,0.0035402588401540138
CAT,2025-12-01,569.08,574.25,565.68,566.73,1764470,-0.013477836232482492
CAT,2025-12-02,570.0,584.19,567.73,581.11,2749464,0.025057067838161466
CAT,2025-12-03,580.04,591.86,560.9,590.11,2545695,0.015368892524795934
CAT,2025-12-04,588.8,601.31,585.63,597.75,2313594,0.012863646138606029
CAT,2025-12-05,602.59,605.58,596.34,601.76,2177278,0.006686088383592234
CAT,2025-12-08,603.24,603.44,590.55,595.11,1822521,-0.011112432313899327
CAT,2025-12-09,591.67,598.59,590.85,592.97,1755275,-0.0036024549093539994
CAT,2025-12-10,598.73,615.79,597.29,613.91,2797893,0.03470453009993977
CAT,2025-12-11,609.03,625.35,602.85,624.15,2779489,0.01654238649834715
CAT,2025-12-12,624.54,626.04,594.39,596.49,4581053,-0.04532824715896041
CAT,2025-12-15,601.12,602.74,586.52,588.38,3968606,-0.013689479271171427
