ticker,date,open,high,low,close,volume,log_return
AMZN,2025-10-23,219.0,221.3,218.18,221.09,31539999,0.014304179752726551
AMZN,2025-10-24,221.97,225.4,221.9,224.21,38685053,0.01401325423925186
AMZN,2025-10-27,227.66,228.4,225.54,226.97,38266995,0.012234737480998162
AMZN,2025-10-28,228.22,231.48,226.21,229.25,47100026,0.009995260979195912
AMZN,2025-10-29,231.67,232.82,227.76,230.3,52036151,0.004569695690065268
AMZN,2025-10-30,227.06,228.44,222.75,222.86,102252937,-0.03283903520773168
AMZN,2025-10-31,250.1,250.5,243.98,244.22,166340808,0.09152568678596791
AMZN,2025-11-03,255.36,258.6,252.9,254.0,95997816,0.03926480861366079
AMZN,2025-11-04,250.38,257.01,248.66,249.32,51546311,-0.018597055077886716
AMZN,2025-11-05,249.03,251.0,246.16,250.2,40610702,0.0035233860921609433
AMZN,2025-11-06,249.16,250.38,242.17,243.04,46004203,-0.029034559185348068
AMZN,2025-11-07,242.9,244.9,238.49,244.41,46374294,0.005621104143197465
AMZN,2025-11-10,248.34,251.75,245.59,248.4,36476514,0.016193207068663642
AMZN,2025-11-11,248.41,249.75,247.23,249.1,23564060,0.0028140722088110495
AMZN,2025-11-12,250.24,250.37,243.75,244.2,31190063,-0.01986686059153044
AMZN,2025-11-13,243.05,243.75,236.5,237.58,41401738,-0.027483152815210615
AMZN,2025-11-14,235.06,238.73,232.89,234.69,38956669,-0.012238914496294703
AMZN,2025-11-17,233.25,234.6,229.19,232.87,59919018,-0.007785136419954548
AMZN,2025-11-18,228.1,230.2,222.42,222.55,60608442,-0.045328562483280974
AMZN,2025-11-19,223.74,223.74,218.52,222.69,58335643,0.0006288743357019816
AMZN,2025-11-20,227.05,227.41,216.74,217.14,50308962,-0.02523836299385921
AMZN,2025-11-21,216.34,222.21,215.18,220.69,68490464,0.01621669505636254
AMZN,2025-11-24,222.56,227.33,222.27,226.28,54318395,0.025014168614886534
AMZN,2025-11-25,226.38,230.52,223.8,229.67,39379339,0.014870325553368645
AMZN,2025-11-26,230.74,231.75,228.77,229.16,38497922,-0.002223046487946426
AMZN,2025-11-28,231.24,233.28,230.22,233.22,20292329,0.017561764551809682
AMZN,2025-12-01,233.22,235.8,232.25,233.88,42903954,0.0028259492152829047
AMZN,2025-12-02,235.0,238.97,233.55,234.42,45785363,0.002306214987564331
AMZN,2025-12-03,233.35,233.38,230.61,232.38,35495058,-0.0087404155403184
AMZN,2025-12-04,232.77,233.5,226.8,229.11,45683224,-0.01417172518631325
AMZN,2025-12-05,230.32,231.24,228.55,229.53,33117377,0.0018315023434676188
AMZN,2025-12-08,229.59,230.83,226.27,226.89,35019174,-0.011568421375822455
AMZN,2025-12-09,226.84,228.57,225.11,227.92,25841743,0.004529371653605105
AMZN,2025-12-10,228.8,232.42,228.46,231.78,38790736,0.016793955716592184
AMZN,2025-12-11,230.71,232.11,228.69,230.28,28249599,-0.006492686098636116
AMZN,2025-12-12,229.87,230.08,225.12,226.19,35639118,-0.0179206057677189
AMZN,2025-12-15,227.93,227.93,221.5,222.54,47286085,-0.01626849331033557
AMZN,2025-12-16,223.04,223.66,221.13,222.56,39298857,8.986744557840477e-05
AMZN,2025-12-17,224.66,225.19,220.99,221.27,44034418,-0.005813052892293079
AMZN,2025-12-18,225.7,229.22,224.41,226.76,50272419,0.02450851417326317
AMZN,2025-12-19,226.76,229.12,225.58,227.35,85544374,0.002598490814916632
AMZN,2025-12-22,228.61,229.48,226.71,228.43,32261329,0.004739137396758782
AMZN,2025-12-23,229.06,232.44,228.73,232.14,29230233,0.01611082027269827
AMZN,2025-12-24,232.13,232.95,231.33,232.38,11420543,0.001033324814239349
AMZN,2025-12-26,232.04,232.99,231.18,232.52,15994726,0.000602280078434131
AMZN,2025-12-29,231.94,232.6,230.77,232.07,19797909,-0.0019371925384825683
AMZN,2025-12-30,231.2,232.77,230.2,232.53,21910453,0.001980198666862501
AMZN,2025-12-31,232.9,232.99,230.12,230.82,24383749,-0.007381062969270996
AMZN,2026-01-02,231.34,235.46,224.7,226.5,51456229,-0.018893241069169987
AMZN,2026-01-05,228.84,234.0,227.18,233.06,49733348,0.028550986222028535
AMZN,2026-01-06,232.1,243.18,232.07,240.93,53764677,0.033210503723363205
AMZN,2026-01-07,239.61,245.29,239.52,241.56,42236531,0.002611454571219948
AMZN,2026-01-08,243.06,246.41,241.88,246.29,39509844,0.01939181396933358
AMZN,2026-01-09,244.57,247.86,242.24,247.38,34559961,0.004415912537829644
AMZN,2026-01-12,246.73,248.94,245.96,246.47,35867770,-0.0036853337245891745
AMZN,2026-01-13,246.53,247.66,240.25,242.6,38371778,-0.0158262857123247
AMZN,2026-01-14,241.15,241.28,236.22,236.65,41410578,-0.024831740157692767
AMZN,2026-01-15,239.31,240.65,236.63,238.18,43003571,0.006444433987592757
AMZN,2026-01-16,239.08,239.57,236.41,239.12,45888283,0.003938827635832757
